Date,QQQ
2009-04-15,32.400001525878906
2009-04-16,33.2400016784668
2009-04-17,33.310001373291016
2009-04-20,32.2400016784668
2009-04-21,32.689998626708984
2009-04-22,32.790000915527344
2009-04-23,33.11000061035156
2009-04-24,33.689998626708984
2009-04-27,33.72999954223633
2009-04-28,33.47999954223633
2009-04-29,33.939998626708984
2009-04-30,34.279998779296875
2009-05-01,34.369998931884766
2009-05-04,35.04999923706055
2009-05-05,35.02000045776367
2009-05-06,35.029998779296875
2009-05-07,34.209999084472656
2009-05-08,34.22999954223633
2009-05-11,34.349998474121094
2009-05-12,33.93000030517578
2009-05-13,33.02000045776367
2009-05-14,33.38999938964844
2009-05-15,33.369998931884766
2009-05-18,34.2400016784668
2009-05-19,34.400001525878906
2009-05-20,34.279998779296875
2009-05-21,33.650001525878906
2009-05-22,33.540000915527344
2009-05-26,34.790000915527344
2009-05-27,34.54999923706055
2009-05-28,34.95000076293945
2009-05-29,35.380001068115234
2009-06-01,36.38999938964844
2009-06-02,36.439998626708984
2009-06-03,36.33000183105469
2009-06-04,36.7400016784668
2009-06-05,36.779998779296875
2009-06-08,36.66999816894531
2009-06-09,36.95000076293945
2009-06-10,36.81999969482422
2009-06-11,36.81999969482422
2009-06-12,36.650001525878906
2009-06-15,35.900001525878906
2009-06-16,35.54999923706055
2009-06-17,35.88999938964844
2009-06-18,35.81999969482422
2009-06-19,36.15999984741211
2009-06-22,35.08000183105469
2009-06-23,35.0
2009-06-24,35.59000015258789
2009-06-25,36.290000915527344
2009-06-26,36.369998931884766
2009-06-29,36.45000076293945
2009-06-30,36.380001068115234
2009-07-01,36.400001525878906
2009-07-02,35.599998474121094
2009-07-06,35.40999984741211
2009-07-07,34.529998779296875
2009-07-08,34.709999084472656
2009-07-09,34.77000045776367
2009-07-10,34.91999816894531
2009-07-13,35.59000015258789
2009-07-14,35.720001220703125
2009-07-15,36.91999816894531
2009-07-16,37.36000061035156
2009-07-17,37.560001373291016
2009-07-20,37.91999816894531
2009-07-21,38.18000030517578
2009-07-22,38.5
2009-07-23,39.349998474121094
2009-07-24,39.04999923706055
2009-07-27,39.349998474121094
2009-07-28,39.08000183105469
2009-07-29,39.34000015258789
2009-07-30,39.56999969482422
2009-07-31,39.45000076293945
2009-08-03,40.040000915527344
2009-08-04,40.040000915527344
2009-08-05,39.72999954223633
2009-08-06,39.380001068115234
2009-08-07,39.880001068115234
2009-08-10,39.599998474121094
2009-08-11,39.2599983215332
2009-08-12,39.869998931884766
2009-08-13,40.09000015258789
2009-08-14,39.630001068115234
2009-08-17,38.47999954223633
2009-08-18,39.029998779296875
2009-08-19,39.29999923706055
2009-08-20,39.7599983215332
2009-08-21,40.290000915527344
2009-08-24,40.25
2009-08-25,40.369998931884766
2009-08-26,40.29999923706055
2009-08-27,40.400001525878906
2009-08-28,40.439998626708984
2009-08-31,40.029998779296875
